thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,votepct,dwnom1,deleg_size,speaker,chair,subchr,power,budget,seniority,maj_leader,min_leader,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,les
"Numeric counter for order in THOMAS data, starting with 93rd Congress","Legislator name, as given in THOMAS","ICPSR number, according to Poole and Rosenthal",Congress number,Year at start of Congress,Two-letter state code,Congressional district number,1 = Democrat,1 = majority party member,Year first elected to House,1 = female,Percent vote received to enter this Congress,First-dimension DW-NOMINATE score,Size of House delegation from member's state,1= Speaker,1 = Committee Chair,1 = Subcommittee Chair,"1 = Member of Appropriation, Rules, or Ways and Means",1 = Member of Budget,"Seniority, number of terms served counting current",1 = Majority party leadership,1 = Minority party leadership,Number of substantive and significant bills sponsored,Number of substantive and significant bills with action in committee,Number of substantive and significant bills with action beyond committee,Number of substantive and significant bills passed House,Number of substantive and significant bills became law,Number of substantive bills sponsored,Number of substantive bills with action in committee,Number of substantive bills with action beyond committee,Number of substantive bills passed House,Number of substantive bills became law,Number of commemorative bills sponsored,Number of commemorative bills with action in committee,Number of commemorative bills with action beyond committee,Number of commemorative bills passed House,Number of commemorative bills became law,Legislative Effectiveness Score (1-5-10)
8420,"Stearns, Cliff",15627,111,2009,FL,6,0,0,1988,0,61,0.788999975,25,0,0,0,0,0,11,0,0,0,0,0,0,0,17,3,1,1,0,0,0,0,0,0,0.815512776
8421,"Stupak, Bart",29360,111,2009,MI,1,1,1,1992,0,65,-0.409000009,15,0,0,1,0,0,9,0,0,0,0,0,0,0,39,3,3,3,0,1,0,0,0,0,1.589731336
8422,"Stutzman, Marlin",21100,111,2009,IN,3,0,0,2010,0,63,0.950999975,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,"Sullivan, John",20131,111,2009,OK,1,0,0,2002,0,66,0.697000027,5,0,0,0,0,0,4,0,0,0,0,0,0,0,8,1,1,1,0,1,1,1,1,0,0.531504273
8424,"Sutton, Betty",20740,111,2009,OH,13,1,1,2006,1,65,-0.425999999,18,0,0,0,0,0,2,0,0,1,0,1,1,1,10,1,2,1,0,0,0,0,0,0,1.861207843
8425,"Tanner, John",15628,111,2009,TN,8,1,1,1988,0,100,-0.238000005,9,0,0,1,1,0,11,1,0,0,0,0,0,0,10,0,3,3,3,0,0,0,0,0,2.001964331
8426,"Tauscher, Ellen",29705,111,2009,CA,10,1,1,1996,1,65,-0.330000013,53,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.083733909
8427,"Taylor, Gene",15637,111,2009,MS,4,1,1,1989,0,75,-0.143000007,4,0,0,1,0,0,11,0,0,0,0,0,0,0,6,1,3,2,1,1,1,1,1,1,1.306694031
8428,"Teague, Harry",20931,111,2009,NM,2,1,1,2008,0,56,-0.159999996,3,0,0,0,0,0,1,0,0,0,0,0,0,0,24,8,5,3,0,1,0,1,1,0,2.212768555
8429,"Terry, Lee",29921,111,2009,NE,2,0,0,1998,0,52,0.660000026,3,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.125600874
8430,"Thompson, Bennie",29368,111,2009,MS,2,1,1,1993,0,69,-0.458000004,4,0,1,0,0,0,9,0,0,1,1,1,1,0,15,0,0,0,0,4,2,2,2,1,1.160266638
8431,"Thompson, Glenn",20946,111,2009,PA,5,0,0,2008,0,57,0.458000004,19,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0.403379202
8432,"Thompson, Mike",29901,111,2009,CA,1,1,1,1998,0,68,-0.414999992,53,0,0,1,1,0,6,0,0,0,0,0,0,0,25,2,1,0,0,2,0,2,2,2,0.938082874
8433,"Thornberry, Mac",29572,111,2009,TX,13,0,0,1994,0,78,0.73299998,32,0,0,0,0,0,8,0,0,0,0,0,0,0,14,1,1,1,1,0,0,0,0,0,0.931536794
8434,"Tiahrt, Todd",29524,111,2009,KS,4,0,0,1994,0,63,0.536000013,4,0,0,0,1,0,8,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0.284695297
8435,"Tiberi, Patrick",20130,111,2009,OH,12,0,0,2000,0,55,0.617999971,18,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0.166769445
8436,"Tierney, John",29730,111,2009,MA,6,1,1,1996,0,70,-0.505999982,10,0,0,1,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.083733909
8437,"Titus, Dina",20927,111,2009,NV,3,1,1,2008,1,47,-0.239999995,3,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,0.850116909
8438,"Tonko, Paul",20934,111,2009,NY,21,1,1,2008,0,62,-0.419,29,0,0,0,0,0,1,0,0,0,0,0,0,0,17,3,3,3,0,1,1,1,1,1,1.429938555
8439,"Towns, Edolphus",15072,111,2009,NY,10,1,1,1982,0,94,-0.477999985,29,0,1,0,0,0,14,0,0,0,0,0,0,0,27,5,7,6,0,0,0,0,0,0,2.451365471
8440,"Tsongas, Niki",20754,111,2009,MA,5,1,1,2007,1,99,-0.398000002,10,0,0,0,0,1,2,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0.426089197
8441,"Turner, Michael",20342,111,2009,OH,3,0,0,2002,0,63,0.448000014,18,0,0,0,0,0,4,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0.282822847
8442,"Upton, Fred",15446,111,2009,MI,6,0,0,1986,0,59,0.623000026,15,0,0,0,0,0,12,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0.406170338
8443,"Van Hollen, Chris",20330,111,2009,MD,8,1,1,2002,0,75,-0.34799999,8,0,0,0,1,0,4,1,0,2,1,1,1,0,20,3,1,1,0,0,0,0,0,0,1.608315587
8444,"Velazquez, Nydia",29378,111,2009,NY,12,1,1,1992,1,90,-0.538999975,29,0,1,0,0,0,9,0,0,0,0,0,0,0,9,0,4,4,4,0,0,0,0,0,2.608811378
8445,"Visclosky, Peter",15124,111,2009,IN,1,1,1,1984,0,71,-0.432000011,9,0,0,1,1,0,13,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0.315935493
8446,"Walden, Greg",29932,111,2009,OR,2,0,0,1998,0,70,0.588999987,5,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0.403379202
8447,"Walz, Timothy",20726,111,2009,MN,1,1,1,2006,0,63,-0.280999988,8,0,0,0,0,0,2,0,0,0,0,0,0,0,15,2,1,1,0,0,0,0,0,0,0.672246397
8448,"Wamp, Zach",29567,111,2009,TN,3,0,0,1994,0,69,0.635999978,9,0,0,0,1,0,8,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0.072569393
8449,"Wasserman Schultz, Debbie",20504,111,2009,FL,20,1,1,2004,1,77,-0.388000011,25,0,0,1,1,0,3,1,0,1,1,1,1,1,7,3,1,1,0,0,0,0,0,0,2.176182747
8450,"Waters, Maxine",29106,111,2009,CA,35,1,1,1990,1,83,-0.606000006,53,0,0,1,0,0,10,1,0,1,1,1,1,0,24,4,8,6,2,1,0,0,0,0,3.901739359
8451,"Watson, Diane",20106,111,2009,CA,33,1,1,2001,1,88,-0.538999975,53,0,0,1,0,0,5,0,0,0,0,0,0,0,16,1,2,1,1,2,2,2,2,2,1.364071608
8452,"Watt, Melvin",29383,111,2009,NC,12,1,1,1992,0,72,-0.472000003,13,0,0,1,0,0,9,0,0,0,0,0,0,0,26,0,1,1,1,0,0,0,0,0,0.983649552
8453,"Waxman, Henry",14280,111,2009,CA,30,1,1,1974,0,100,-0.465999991,53,0,1,0,0,0,18,0,0,3,3,3,2,1,8,5,5,2,0,2,0,0,0,0,4.163169384
8454,"Weiner, Anthony",29926,111,2009,NY,9,1,1,1998,0,93,-0.409999996,29,0,0,0,0,0,6,0,0,0,0,0,0,0,44,3,4,4,0,1,0,0,0,0,1.891711235
8455,"Welch, Peter",20750,111,2009,VT,1,1,1,2006,0,83,-0.474000007,1,0,0,0,0,0,2,0,0,0,0,0,0,0,36,4,3,3,1,0,0,0,0,0,2.04902935
8456,"Westmoreland, Lynn",20506,111,2009,GA,3,0,0,2004,0,66,0.787,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8457,"Wexler, Robert",29715,111,2009,FL,19,1,1,1996,0,66,-0.416000009,25,0,0,1,0,0,7,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0.460889131
8458,"Whitfield, Ed",29525,111,2009,KY,1,0,0,1994,0,64,0.495000005,6,0,0,0,0,0,8,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0.44524616
8459,"Wilson, Charles",20739,111,2009,OH,6,1,1,2006,0,62,-0.284999996,18,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0.373445421
8460,"Wilson, Joe",20138,111,2009,SC,2,0,0,2001,0,54,0.777999997,6,0,0,0,0,0,5,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0.295859814
8461,"Wittman, Robert",20756,111,2009,VA,1,0,0,2007,0,57,0.584999979,11,0,0,0,0,0,2,0,0,0,0,0,0,0,13,3,2,2,1,0,0,0,0,0,1.380492806
8462,"Wolf, Frank",14869,111,2009,VA,10,0,0,1980,0,59,0.488999993,11,0,0,0,1,0,15,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,1,1,0.196729913
8463,"Woolsey, Lynn",29309,111,2009,CA,6,1,1,1992,1,72,-0.648000002,53,0,0,1,0,0,9,0,0,0,0,0,0,0,17,3,2,1,0,1,0,0,0,0,0.92288208
8464,"Wu, David",29931,111,2009,OR,1,1,1,1998,0,72,-0.398999989,5,0,0,1,0,0,6,0,0,0,0,0,0,0,20,2,1,1,0,1,0,0,0,0,0.744815826
8465,"Yarmuth, John",20723,111,2009,KY,3,1,1,2006,0,59,-0.367000014,6,0,0,0,1,0,2,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0.170258954
8466,"Young, C.",13047,111,2009,FL,10,0,0,1970,0,61,0.493999988,25,0,0,0,1,0,20,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0.247844547
8467,"Young, Don",14066,111,2009,AK,1,0,0,1973,0,50,0.49000001,1,0,0,0,0,0,19,0,0,0,0,0,0,0,51,4,3,3,0,0,0,0,0,0,1.869763136
8468,"Ackerman, Gary",15000,112,2011,NY,5,1,0,1983,0,63,-0.363000005,29,0,0,0,0,0,15,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0.202061713
8469,"Adams, Sandy",21120,112,2011,FL,24,0,1,2010,1,60,0.777999997,25,0,0,0,0,0,1,0,0,1,1,1,1,0,5,1,1,1,0,0,0,0,0,0,1.307580352
8470,"Aderholt, Robert",29701,112,2011,AL,4,0,1,1996,0,99,0.467000008,7,0,0,1,1,0,8,0,0,2,2,2,2,1,8,0,2,2,1,0,0,0,0,0,3.735449791
8471,"Akin, W.",20123,112,2011,MO,2,0,1,2000,0,68,0.745999992,4,0,0,1,0,1,6,0,0,0,0,0,0,0,7,2,0,0,0,3,3,3,3,3,0.833627641
8472,"Alexander, Rodney",90327,112,2011,LA,5,0,1,2002,0,79,0.5,7,0,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.080526076
8473,"Altmire, Jason",20743,112,2011,PA,4,1,0,2006,0,51,-0.136999995,19,0,0,0,0,0,3,0,0,0,0,0,0,0,15,1,1,0,0,1,1,1,1,1,0.60371083
8474,"Amash, Justin",21143,112,2011,MI,3,0,1,2010,0,60,0.996999979,15,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.06710507
8475,"Amodei, Mark",21196,112,2011,NV,2,0,1,2011,0,58,0.674000025,3,0,0,0,0,0,1,0,0,0,0,0,0,0,14,3,2,1,0,0,0,0,0,0,0.928465068
8476,"Andrews, Robert",29132,112,2011,NJ,1,1,0,1990,0,63,-0.388999999,13,0,0,0,0,0,11,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0.378472567
8477,"Austria, Steve",20940,112,2011,OH,7,0,1,2008,0,62,0.537,18,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.026842026
8478,"Baca, Joe",29942,112,2011,CA,43,1,0,1999,0,66,-0.345999986,53,0,0,0,0,0,7,0,0,0,0,0,0,0,35,1,1,0,0,2,0,1,1,0,0.762301683
8479,"Bachmann, Michele",20728,112,2011,MN,6,0,1,2006,1,53,0.759000003,8,0,0,0,0,0,3,0,0,0,0,0,0,0,10,1,1,0,0,1,0,0,0,0,0.364806175
8480,"Bachus, Spencer",29301,112,2011,AL,6,0,1,1992,0,98,0.586000025,7,0,1,0,0,0,10,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,1.113709092
8481,"Baldwin, Tammy",29940,112,2011,WI,2,1,0,1998,1,62,-0.55400002,8,0,0,0,0,0,7,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0.605859637
8482,"Barber, Ron",21199,112,2011,AZ,8,1,0,2012,0,50,-0.256999999,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013421013
8483,"Barletta, Lou",21171,112,2011,PA,11,0,1,2010,0,55,0.381000012,19,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,1,0,1,1,1,1,1,0.578281701
8484,"Barrow, John",20507,112,2011,GA,12,1,0,2004,0,57,-0.086000003,13,0,0,0,0,0,4,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0.309429824
8485,"Bartlett, Roscoe",29356,112,2011,MD,6,0,1,1992,0,61,0.742999971,8,0,0,1,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.107368104
8486,"Barton, Joe",15085,112,2011,TX,6,0,1,1984,0,66,0.702000022,32,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0.186902285
8487,"Bass, Charles",29538,112,2011,NH,2,0,1,2010,0,48,0.64200002,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0.525333524
8488,"Bass, Karen",21110,112,2011,CA,33,1,0,2010,1,86,-0.532000005,53,0,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.13421014
8489,"Becerra, Xavier",29316,112,2011,CA,31,1,0,1992,0,84,-0.433999985,53,0,0,0,1,0,10,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.040263038
8490,"Benishek, Dan",21141,112,2011,MI,1,0,1,2010,0,52,0.897000015,15,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,1,0,0,2,1,1,1,0,0.596776903
8491,"Berg, Rick",21160,112,2011,ND,1,0,1,2010,0,55,0.48300001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0.376955867
8492,"Berkley, Shelley",29922,112,2011,NV,1,1,0,1998,1,62,-0.275999993,3,0,0,0,1,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0.174473166
8493,"Berman, Howard",15005,112,2011,CA,28,1,0,1982,0,70,-0.338999987,53,0,0,0,0,0,15,0,0,0,0,0,0,0,18,2,2,2,1,0,0,0,0,0,1.505120516
8494,"Biggert, Judy",29912,112,2011,IL,13,0,1,1998,1,64,0.646000028,18,0,0,1,0,0,7,0,0,3,1,3,3,1,28,6,4,3,1,0,0,0,0,0,5.472257137
8495,"Bilbray, Brian",29508,112,2011,CA,50,0,1,2006,0,57,0.842000008,53,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0.335525334
8496,"Bilirakis, Gus",20758,112,2011,FL,9,0,1,2006,0,71,0.55400002,25,0,0,1,0,0,3,0,0,0,0,0,0,0,17,5,3,2,1,0,0,0,0,0,1.935840607
8497,"Bishop, Rob",20357,112,2011,UT,1,0,1,2002,0,69,0.745000005,3,0,0,1,1,0,5,0,0,0,0,0,0,0,12,8,6,3,2,0,0,0,0,0,3.183557034
8498,"Bishop, Sanford",29339,112,2011,GA,2,1,0,1992,0,51,-0.210999995,13,0,0,0,1,0,10,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0.483902991
8499,"Bishop, Timothy",20338,112,2011,NY,1,1,0,2002,0,50,-0.303000003,29,0,0,0,0,0,5,0,0,0,0,0,0,0,19,1,0,0,0,1,1,1,1,1,0.537597656
8500,"Black, Diane",21180,112,2011,TN,6,0,1,2010,1,67,0.685000002,9,0,0,0,1,1,1,0,0,1,1,1,1,0,8,1,1,0,0,0,0,0,0,0,1.171210766
8501,"Blackburn, Marsha",20351,112,2011,TN,7,0,1,2002,1,72,0.791999996,9,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0.228157222
8502,"Blumenauer, Earl",29588,112,2011,OR,3,1,0,1996,0,70,-0.505999982,5,0,0,0,1,1,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.402630389
8503,"Boehner, John",29137,112,2011,OH,8,0,1,1990,0,99,,18,1,0,0,0,0,11,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0.431386441
8504,"Bonamici, Suzanne",21198,112,2011,OR,1,1,0,2012,1,56,-0.412,5,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.107368104
8505,"Bonner, Jo",20300,112,2011,AL,1,0,1,2002,0,83,0.460000008,7,0,1,0,1,0,5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.429472417
8506,"Bono Mack, Mary",29775,112,2011,CA,45,0,1,1998,1,52,0.690999985,53,0,0,1,0,0,7,0,0,0,0,0,0,0,11,1,2,2,2,0,0,0,0,0,1.757512212
8507,"Bordallo, Madeleine",,112,2011,GU,1,1,0,2002,1,58,,1,0,0,0,0,0,5,0,0,0,0,0,0,0,9,3,2,0,0,1,1,1,1,1,0.859211206
8508,"Boren, Dan",20523,112,2011,OK,2,1,0,2004,0,57,-0.07,5,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,2,1,1,1,1,1,1,1,1.517139196
8509,"Boswell, Leonard",29721,112,2011,IA,3,1,0,1996,0,51,-0.266000003,5,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.18789418
8510,"Boustany, Charles",20514,112,2011,LA,7,0,1,2004,0,100,0.577000022,7,0,0,1,1,0,4,0,0,1,1,1,1,0,24,2,2,1,0,1,1,1,1,1,1.964975238
8511,"Brady, Kevin",29760,112,2011,TX,8,0,1,1996,0,80,0.745000005,32,0,0,1,1,0,8,0,0,0,0,0,0,0,16,1,1,1,1,0,0,0,0,0,1.073734045
8512,"Brady, Robert",29777,112,2011,PA,1,1,0,1998,0,100,-0.437000006,19,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.026842026
8513,"Braley, Bruce",20719,112,2011,IA,1,1,0,2006,0,50,-0.352999985,5,0,0,0,0,0,3,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0.767237306
8514,"Brooks, Mo",21193,112,2011,AL,5,0,1,2010,0,58,0.796999991,7,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.053684052
8515,"Broun, Paul",20753,112,2011,GA,10,0,1,2007,0,67,0.970000029,13,0,0,1,0,0,3,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0.457807481
8516,"Brown, Corrine",29328,112,2011,FL,3,1,0,1992,1,63,-0.363999993,25,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,1,1,0.246807948
8517,"Buchanan, Vern",20709,112,2011,FL,13,0,1,2006,0,69,0.56099999,25,0,0,0,1,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.13421014
8518,"Buchshon, Larry",21132,112,2011,IN,8,0,1,2010,0,57,0.551999986,9,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.080526076
8519,"Buerkle, Ann",21158,112,2011,NY,25,0,1,2010,1,50,0.728999972,29,0,0,1,0,0,1,0,0,0,0,0,0,0,13,2,2,2,1,2,1,1,1,1,1.615183473
8520,"Burgess, Michael",20355,112,2011,TX,26,0,1,2002,0,67,0.86500001,32,0,0,0,0,0,5,0,0,0,0,0,0,0,29,3,3,2,0,1,0,0,0,0,1.428894281
8521,"Burton, Dan",15014,112,2011,IN,5,0,1,1982,0,62,0.765999973,9,0,0,1,0,0,15,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0.577103555
8522,"Butterfield, G.",20340,112,2011,NC,1,1,0,2004,0,59,-0.370000005,13,0,0,0,0,0,4,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0.255745769
8523,"Calvert, Ken",29323,112,2011,CA,44,0,1,1992,0,56,0.564999998,53,0,0,0,1,1,10,0,0,0,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0.511912525
8524,"Camp, Dave",29124,112,2011,MI,4,0,1,1990,0,66,0.646000028,15,0,1,0,1,0,11,0,0,7,2,7,5,5,12,4,6,2,2,0,0,0,0,0,11.18284035
8525,"Campbell, John",20539,112,2011,CA,48,0,1,2005,0,60,0.984000027,53,0,0,0,0,1,4,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0.605859637
8526,"Canseco, Francisco",21183,112,2011,TX,23,0,1,2010,0,49,0.634000003,32,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,3,1,0,0,0,0,0,0,0.967736185
8527,"Cantor, Eric",20144,112,2011,VA,7,0,1,2000,0,59,0.760999978,11,0,0,0,0,0,6,1,0,6,3,6,6,3,3,1,3,3,1,0,0,0,0,0,8.585738182
8528,"Capito, Shelley",20146,112,2011,WV,2,0,1,2000,1,56,0.481999993,11,0,0,1,0,0,6,0,0,0,0,0,0,0,31,3,2,0,0,1,0,0,0,0,0.982673883
8529,"Capps, Lois",29774,112,2011,CA,23,1,0,1998,1,58,-0.451000005,53,0,0,0,0,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0.281841278
8530,"Capuano, Michael",29919,112,2011,MA,8,1,0,1998,0,98,-0.563000023,10,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.13421014
8531,"Cardoza, Dennis",20306,112,2011,CA,18,1,0,2002,0,58,-0.232999995,53,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.053684052
8532,"Carnahan, Russ",20516,112,2011,MO,3,1,0,2004,0,49,-0.319000006,9,0,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.348946333
8533,"Carney, John",21113,112,2011,DE,1,1,0,2010,0,57,-0.206,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0.524166048
8534,"Carson, Andre",20757,112,2011,IN,7,1,0,2008,0,59,-0.395000011,9,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0.163736358
8535,"Carter, John",20356,112,2011,TX,31,0,1,2002,0,83,0.536000013,32,0,0,0,1,0,5,1,0,0,0,0,0,0,16,1,0,0,0,1,1,1,1,1,0.497334599
8536,"Cassidy, Bill",20919,112,2011,LA,6,0,1,2008,0,66,0.713999987,7,0,0,0,0,0,2,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0.389955908
8537,"Castor, Kathy",20708,112,2011,FL,11,1,0,2006,1,60,-0.395999998,25,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,0.214746818
8538,"Chabot, Steve",29550,112,2011,OH,1,0,1,2010,0,51,0.810000002,18,0,0,1,0,0,1,0,0,0,0,0,0,0,13,2,3,3,0,0,0,0,0,0,1.279991746
8539,"Chaffetz, Jason",20949,112,2011,UT,3,0,1,2008,0,72,0.963,3,0,0,1,0,1,2,0,0,1,0,1,1,0,25,10,7,5,0,0,0,0,0,0,3.758116484
8540,"Chandler, Ben",20326,112,2011,KY,6,1,0,2004,0,50,-0.180000007,6,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.040263038
8541,"Christensen, Donna",,112,2011,VI,1,1,0,1996,1,71,,1,0,0,0,0,0,8,0,0,0,0,0,0,0,16,1,2,2,1,2,0,0,0,0,1.375532269
8542,"Chu, Judy",20955,112,2011,CA,32,1,0,2009,1,71,-0.501999974,53,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.09394709
8543,"Cicilline, David",21172,112,2011,RI,1,1,0,2010,0,51,-0.405000001,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0.375542998
8544,"Clarke, Hansen",21145,112,2011,MI,13,1,0,2010,0,79,-0.490999997,15,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.348946333
8545,"Clarke, Yvette",20733,112,2011,NY,11,1,0,2006,1,91,-0.586000025,29,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.120789118
8546,"Clay, Wm.",20147,112,2011,MO,1,1,0,2000,0,74,-0.531000018,9,0,0,0,0,0,6,0,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,0.61712122
8547,"Cleaver, Emanuel",20517,112,2011,MO,5,1,0,2004,0,53,-0.432000011,9,0,0,0,0,0,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0.335525334
8548,"Clyburn, James",39301,112,2011,SC,6,1,0,1992,0,63,-0.404000014,6,0,0,0,0,0,10,0,1,0,0,0,0,0,5,0,0,0,0,1,0,1,1,1,0.21996592
8549,"Coble, Howard",15092,112,2011,NC,6,0,1,1984,0,75,0.786000013,13,0,0,1,0,0,14,0,0,0,0,0,0,0,27,2,2,2,0,0,0,0,0,0,1.171456218
8550,"Coffman, Mike",20906,112,2011,CO,6,0,1,2008,0,66,0.765999973,7,0,0,1,0,0,2,0,0,1,1,1,0,0,14,1,1,0,0,0,0,0,0,0,0.898471713
8551,"Cohen, Steve",20748,112,2011,TN,9,1,0,2006,0,74,-0.411000013,9,0,0,0,0,0,3,0,0,0,0,0,0,0,36,2,1,1,1,1,0,0,0,0,1.4529531
8552,"Cole, Tom",20344,112,2011,OK,4,0,1,2002,0,100,0.463999987,5,0,0,0,1,1,5,0,0,0,0,0,0,0,13,3,5,4,2,1,1,1,1,1,2.887724161
8553,"Conaway, K.",20531,112,2011,TX,11,0,1,2004,0,81,0.709999979,32,0,0,1,0,0,4,0,0,0,0,0,0,0,4,1,1,0,0,1,1,1,1,0,0.365188986
8554,"Connolly, Gerald",20952,112,2011,VA,11,1,0,2008,0,49,-0.270000011,11,0,0,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.375788361
8555,"Conyers, John",10713,112,2011,MI,14,1,0,1964,0,77,-0.610000014,15,0,0,0,0,0,24,0,0,0,0,0,0,0,32,2,3,3,2,2,1,1,1,0,2.530175209
